기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자,시장
서울시,32,1,SDOT001,2999,00Original,2999,32,2.02005E+11,2020-05-11 0:44,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,59,2.02005E+11,2020-05-11 0:44,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,47,2.02005E+11,2020-05-11 0:45,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,79,2.02005E+11,2020-05-11 0:45,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,53,2.02005E+11,2020-05-11 0:45,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,58,2.02005E+11,2020-05-11 0:45,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,66,2.02005E+11,2020-05-11 0:45,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,70,2.02005E+11,2020-05-11 0:45,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,70,2.02005E+11,2020-05-11 0:45,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,88,2.02005E+11,2020-05-11 0:45,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,51,2.02005E+11,2020-05-11 0:45,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,64,2.02005E+11,2020-05-11 0:45,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,87,2.02005E+11,2020-05-11 0:45,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,46,2.02005E+11,2020-05-11 0:45,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,48,2.02005E+11,2020-05-11 0:45,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,75,2.02005E+11,2020-05-11 0:45,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,58,2.02005E+11,2020-05-11 0:45,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,45,2.02005E+11,2020-05-11 0:45,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,66,2.02005E+11,2020-05-11 0:45,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,56,2.02005E+11,2020-05-11 0:46,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,88,2.02005E+11,2020-05-11 0:46,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,265,2.02005E+11,2020-05-11 0:46,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,75,2.02005E+11,2020-05-11 0:46,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,88,2.02005E+11,2020-05-11 0:46,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,56,2.02005E+11,2020-05-11 0:46,창동신창시장
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02005E+11,2020-05-11 0:46,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,30,2.02005E+11,2020-05-11 0:46,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,65,2.02005E+11,2020-05-11 0:46,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,78,2.02005E+11,2020-05-11 0:46,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,34,2.02005E+11,2020-05-11 0:46,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,56,2.02005E+11,2020-05-11 0:46,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,276,2.02005E+11,2020-05-11 0:47,새마을시장
서울시,32,1,SDOT001,3040,00Original,3040,59,2.02005E+11,2020-05-11 0:50,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,52,2.02005E+11,2020-05-11 0:50,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,55,2.02005E+11,2020-05-11 1:00,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,67,2.02005E+11,2020-05-11 1:00,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,63,2.02005E+11,2020-05-11 1:00,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,51,2.02005E+11,2020-05-11 1:00,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,40,2.02005E+11,2020-05-11 1:00,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,46,2.02005E+11,2020-05-11 1:00,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,72,2.02005E+11,2020-05-11 1:00,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,26,2.02005E+11,2020-05-11 1:00,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,46,2.02005E+11,2020-05-11 1:00,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,37,2.02005E+11,2020-05-11 1:00,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,51,2.02005E+11,2020-05-11 1:01,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,35,2.02005E+11,2020-05-11 1:01,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,51,2.02005E+11,2020-05-11 1:01,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,72,2.02005E+11,2020-05-11 1:01,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,65,2.02005E+11,2020-05-11 1:01,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,48,2.02005E+11,2020-05-11 1:01,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,74,2.02005E+11,2020-05-11 1:01,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,43,2.02005E+11,2020-05-11 1:01,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,51,2.02005E+11,2020-05-11 1:01,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,48,2.02005E+11,2020-05-11 1:01,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,38,2.02005E+11,2020-05-11 1:01,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,35,2.02005E+11,2020-05-11 1:01,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,54,2.02005E+11,2020-05-11 1:01,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,58,2.02005E+11,2020-05-11 1:01,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,38,2.02005E+11,2020-05-11 1:01,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,59,2.02005E+11,2020-05-11 1:01,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,47,2.02005E+11,2020-05-11 1:02,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,63,2.02005E+11,2020-05-11 1:02,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,177,2.02005E+11,2020-05-11 1:02,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,52,2.02005E+11,2020-05-11 1:02,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,61,2.02005E+11,2020-05-11 1:02,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,42,2.02005E+11,2020-05-11 1:02,창동신창시장
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02005E+11,2020-05-11 1:02,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,36,2.02005E+11,2020-05-11 1:02,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,56,2.02005E+11,2020-05-11 1:02,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,56,2.02005E+11,2020-05-11 1:02,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,33,2.02005E+11,2020-05-11 1:02,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,46,2.02005E+11,2020-05-11 1:02,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,157,2.02005E+11,2020-05-11 1:02,새마을시장
서울시,32,1,SDOT001,3036,00Original,3036,133,2.02005E+11,2020-05-11 1:03,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02005E+11,2020-05-11 1:03,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,38,2.02005E+11,2020-05-11 1:03,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,38,2.02005E+11,2020-05-11 1:03,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,48,2.02005E+11,2020-05-11 1:03,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,42,2.02005E+11,2020-05-11 1:03,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,70,2.02005E+11,2020-05-11 1:13,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,59,2.02005E+11,2020-05-11 1:13,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,62,2.02005E+11,2020-05-11 1:13,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,54,2.02005E+11,2020-05-11 1:13,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,45,2.02005E+11,2020-05-11 1:13,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,39,2.02005E+11,2020-05-11 1:13,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,95,2.02005E+11,2020-05-11 1:13,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,21,2.02005E+11,2020-05-11 1:13,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,49,2.02005E+11,2020-05-11 1:13,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,39,2.02005E+11,2020-05-11 1:14,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,60,2.02005E+11,2020-05-11 1:14,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,36,2.02005E+11,2020-05-11 1:14,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,52,2.02005E+11,2020-05-11 1:14,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,80,2.02005E+11,2020-05-11 1:14,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,67,2.02005E+11,2020-05-11 1:14,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,58,2.02005E+11,2020-05-11 1:14,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,65,2.02005E+11,2020-05-11 1:14,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,58,2.02005E+11,2020-05-11 1:14,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,56,2.02005E+11,2020-05-11 1:14,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,53,2.02005E+11,2020-05-11 1:14,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,49,2.02005E+11,2020-05-11 1:14,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,46,2.02005E+11,2020-05-11 1:14,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,60,2.02005E+11,2020-05-11 1:14,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,46,2.02005E+11,2020-05-11 1:14,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,41,2.02005E+11,2020-05-11 1:14,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,57,2.02005E+11,2020-05-11 1:14,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,63,2.02005E+11,2020-05-11 1:15,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,68,2.02005E+11,2020-05-11 1:15,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,179,2.02005E+11,2020-05-11 1:15,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,52,2.02005E+11,2020-05-11 1:15,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,70,2.02005E+11,2020-05-11 1:15,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,44,2.02005E+11,2020-05-11 1:15,창동신창시장
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02005E+11,2020-05-11 1:15,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,39,2.02005E+11,2020-05-11 1:15,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,64,2.02005E+11,2020-05-11 1:15,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,67,2.02005E+11,2020-05-11 1:15,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,21,2.02005E+11,2020-05-11 1:15,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,51,2.02005E+11,2020-05-11 1:15,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,221,2.02005E+11,2020-05-11 1:15,새마을시장
서울시,32,1,SDOT001,3036,00Original,3036,79,2.02005E+11,2020-05-11 1:16,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02005E+11,2020-05-11 1:16,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,46,2.02005E+11,2020-05-11 1:16,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,54,2.02005E+11,2020-05-11 1:16,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,45,2.02005E+11,2020-05-11 1:16,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,69,2.02005E+11,2020-05-11 1:16,창동골목시장
