기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자,시장
서울시,32,1,SDOT001,3030,00Original,3030,101,2.02005E+11,2020-05-25 0:03,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,74,2.02005E+11,2020-05-25 0:04,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,36,2.02005E+11,2020-05-25 0:04,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,66,2.02005E+11,2020-05-25 0:04,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,418,2.02005E+11,2020-05-25 0:04,새마을시장
서울시,32,1,SDOT001,3035,00Original,3035,159,2.02005E+11,2020-05-25 0:04,#N/A
서울시,32,1,SDOT001,3036,00Original,3036,241,2.02005E+11,2020-05-25 0:04,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02005E+11,2020-05-25 0:04,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,85,2.02005E+11,2020-05-25 0:04,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,76,2.02005E+11,2020-05-25 0:04,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,67,2.02005E+11,2020-05-25 0:04,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,57,2.02005E+11,2020-05-25 0:04,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,00000000-2,2.02005E+11,2020-05-25 0:14,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,00000000-2,2.02005E+11,2020-05-25 0:14,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,00000000-2,2.02005E+11,2020-05-25 0:14,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,00000000-2,2.02005E+11,2020-05-25 0:18,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,00000000-2,2.02005E+11,2020-05-25 0:18,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,00000000-2,2.02005E+11,2020-05-25 0:19,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,00000000-2,2.02005E+11,2020-05-25 0:19,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,00000000-2,2.02005E+11,2020-05-25 0:19,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,00000000-2,2.02005E+11,2020-05-25 0:19,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,00000000-2,2.02005E+11,2020-05-25 0:19,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,00000000-2,2.02005E+11,2020-05-25 0:19,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,00000000-2,2.02005E+11,2020-05-25 0:19,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,00000000-2,2.02005E+11,2020-05-25 0:19,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,00000000-2,2.02005E+11,2020-05-25 0:19,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,00000000-2,2.02005E+11,2020-05-25 0:19,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,00000000-2,2.02005E+11,2020-05-25 0:19,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,00000000-2,2.02005E+11,2020-05-25 0:19,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,00000000-2,2.02005E+11,2020-05-25 0:19,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,00000000-2,2.02005E+11,2020-05-25 0:20,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,00000000-2,2.02005E+11,2020-05-25 0:20,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,00000000-2,2.02005E+11,2020-05-25 0:20,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,00000000-2,2.02005E+11,2020-05-25 0:20,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,00000000-2,2.02005E+11,2020-05-25 0:20,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,00000000-2,2.02005E+11,2020-05-25 0:20,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,00000000-2,2.02005E+11,2020-05-25 0:20,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,00000000-2,2.02005E+11,2020-05-25 0:20,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,00000000-2,2.02005E+11,2020-05-25 0:20,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,00000000-2,2.02005E+11,2020-05-25 0:20,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,00000000-2,2.02005E+11,2020-05-25 0:20,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,00000000-2,2.02005E+11,2020-05-25 0:20,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,00000000-2,2.02005E+11,2020-05-25 0:20,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,00000000-2,2.02005E+11,2020-05-25 0:21,창동신창시장
서울시,32,1,SDOT001,3024,00Original,3024,00000000-2,2.02005E+11,2020-05-25 0:21,#N/A
서울시,32,1,SDOT001,3025,00Original,3025,00000000-2,2.02005E+11,2020-05-25 0:21,#N/A
서울시,32,1,SDOT001,3026,00Original,3026,00000000-2,2.02005E+11,2020-05-25 0:21,#N/A
서울시,32,1,SDOT001,3027,00Original,3027,00000000-2,2.02005E+11,2020-05-25 0:21,#N/A
서울시,32,1,SDOT001,3028,00Original,3028,00000000-2,2.02005E+11,2020-05-25 0:21,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,00000000-2,2.02005E+11,2020-05-25 0:21,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,00000000-2,2.02005E+11,2020-05-25 0:21,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,00000000-2,2.02005E+11,2020-05-25 0:21,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,00000000-2,2.02005E+11,2020-05-25 0:21,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,00000000-2,2.02005E+11,2020-05-25 0:21,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,00000000-2,2.02005E+11,2020-05-25 0:21,새마을시장
서울시,32,1,SDOT001,3035,00Original,3035,00000000-2,2.02005E+11,2020-05-25 0:21,#N/A
서울시,32,1,SDOT001,3036,00Original,3036,00000000-2,2.02005E+11,2020-05-25 0:22,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,00000000-2,2.02005E+11,2020-05-25 0:22,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,00000000-2,2.02005E+11,2020-05-25 0:22,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,00000000-2,2.02005E+11,2020-05-25 0:22,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,00000000-2,2.02005E+11,2020-05-25 0:22,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,00000000-2,2.02005E+11,2020-05-25 0:22,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,93,2.02005E+11,2020-05-25 0:32,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,72,2.02005E+11,2020-05-25 0:32,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,87,2.02005E+11,2020-05-25 0:32,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,69,2.02005E+11,2020-05-25 0:32,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,72,2.02005E+11,2020-05-25 0:32,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,56,2.02005E+11,2020-05-25 0:32,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,93,2.02005E+11,2020-05-25 0:32,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,30,2.02005E+11,2020-05-25 0:33,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,67,2.02005E+11,2020-05-25 0:33,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,43,2.02005E+11,2020-05-25 0:33,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,62,2.02005E+11,2020-05-25 0:33,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,59,2.02005E+11,2020-05-25 0:33,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,66,2.02005E+11,2020-05-25 0:33,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,92,2.02005E+11,2020-05-25 0:33,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,74,2.02005E+11,2020-05-25 0:33,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,66,2.02005E+11,2020-05-25 0:33,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,113,2.02005E+11,2020-05-25 0:33,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,65,2.02005E+11,2020-05-25 0:33,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,65,2.02005E+11,2020-05-25 0:33,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,86,2.02005E+11,2020-05-25 0:33,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,51,2.02005E+11,2020-05-25 0:33,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,58,2.02005E+11,2020-05-25 0:33,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,94,2.02005E+11,2020-05-25 0:34,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,62,2.02005E+11,2020-05-25 0:34,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,52,2.02005E+11,2020-05-25 0:34,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,00000000-1,2.02005E+11,2020-05-25 0:34,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,48,2.02005E+11,2020-05-25 0:34,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,86,2.02005E+11,2020-05-25 0:34,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,226,2.02005E+11,2020-05-25 0:34,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,76,2.02005E+11,2020-05-25 0:34,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,77,2.02005E+11,2020-05-25 0:34,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,85,2.02005E+11,2020-05-25 0:34,창동신창시장
서울시,32,1,SDOT001,3024,00Original,3024,80,2.02005E+11,2020-05-25 0:34,#N/A
서울시,32,1,SDOT001,3025,00Original,3025,87,2.02005E+11,2020-05-25 0:34,#N/A
서울시,32,1,SDOT001,3026,00Original,3026,66,2.02005E+11,2020-05-25 0:34,#N/A
서울시,32,1,SDOT001,3027,00Original,3027,97,2.02005E+11,2020-05-25 0:34,#N/A
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02005E+11,2020-05-25 0:34,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,53,2.02005E+11,2020-05-25 0:35,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,77,2.02005E+11,2020-05-25 0:35,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,76,2.02005E+11,2020-05-25 0:35,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,46,2.02005E+11,2020-05-25 0:35,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,61,2.02005E+11,2020-05-25 0:35,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,345,2.02005E+11,2020-05-25 0:35,새마을시장
서울시,32,1,SDOT001,3035,00Original,3035,146,2.02005E+11,2020-05-25 0:35,#N/A
서울시,32,1,SDOT001,3036,00Original,3036,194,2.02005E+11,2020-05-25 0:35,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02005E+11,2020-05-25 0:35,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,82,2.02005E+11,2020-05-25 0:35,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,69,2.02005E+11,2020-05-25 0:35,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,63,2.02005E+11,2020-05-25 0:35,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,67,2.02005E+11,2020-05-25 0:35,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,76,2.02005E+11,2020-05-25 0:45,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,75,2.02005E+11,2020-05-25 0:45,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,86,2.02005E+11,2020-05-25 0:46,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,64,2.02005E+11,2020-05-25 0:46,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,70,2.02005E+11,2020-05-25 0:46,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,49,2.02005E+11,2020-05-25 0:46,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,92,2.02005E+11,2020-05-25 0:46,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,32,2.02005E+11,2020-05-25 0:46,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,53,2.02005E+11,2020-05-25 0:46,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,39,2.02005E+11,2020-05-25 0:46,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,65,2.02005E+11,2020-05-25 0:46,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,39,2.02005E+11,2020-05-25 0:46,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,60,2.02005E+11,2020-05-25 0:46,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,70,2.02005E+11,2020-05-25 0:46,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,81,2.02005E+11,2020-05-25 0:46,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,78,2.02005E+11,2020-05-25 0:46,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,104,2.02005E+11,2020-05-25 0:46,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,49,2.02005E+11,2020-05-25 0:47,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,59,2.02005E+11,2020-05-25 0:47,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,90,2.02005E+11,2020-05-25 0:47,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,43,2.02005E+11,2020-05-25 0:47,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,49,2.02005E+11,2020-05-25 0:47,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,80,2.02005E+11,2020-05-25 0:47,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,74,2.02005E+11,2020-05-25 0:47,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,41,2.02005E+11,2020-05-25 0:47,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,00000000-1,2.02005E+11,2020-05-25 0:47,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,83,2.02005E+11,2020-05-25 0:47,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,75,2.02005E+11,2020-05-25 0:47,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,230,2.02005E+11,2020-05-25 0:47,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,59,2.02005E+11,2020-05-25 0:47,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,83,2.02005E+11,2020-05-25 0:47,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,75,2.02005E+11,2020-05-25 0:47,창동신창시장
서울시,32,1,SDOT001,3024,00Original,3024,76,2.02005E+11,2020-05-25 0:48,#N/A
서울시,32,1,SDOT001,3025,00Original,3025,67,2.02005E+11,2020-05-25 0:48,#N/A
서울시,32,1,SDOT001,3026,00Original,3026,58,2.02005E+11,2020-05-25 0:48,#N/A
서울시,32,1,SDOT001,3027,00Original,3027,85,2.02005E+11,2020-05-25 0:48,#N/A
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02005E+11,2020-05-25 0:48,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,56,2.02005E+11,2020-05-25 0:48,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,66,2.02005E+11,2020-05-25 0:48,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,79,2.02005E+11,2020-05-25 0:48,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,53,2.02005E+11,2020-05-25 0:48,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,47,2.02005E+11,2020-05-25 0:48,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,333,2.02005E+11,2020-05-25 0:48,새마을시장
서울시,32,1,SDOT001,3035,00Original,3035,131,2.02005E+11,2020-05-25 0:48,#N/A
서울시,32,1,SDOT001,3036,00Original,3036,178,2.02005E+11,2020-05-25 0:48,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02005E+11,2020-05-25 0:48,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,78,2.02005E+11,2020-05-25 0:49,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,58,2.02005E+11,2020-05-25 0:49,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,55,2.02005E+11,2020-05-25 0:49,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,51,2.02005E+11,2020-05-25 0:49,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,69,2.02005E+11,2020-05-25 0:59,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,75,2.02005E+11,2020-05-25 0:59,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,88,2.02005E+11,2020-05-25 0:59,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,43,2.02005E+11,2020-05-25 0:59,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,64,2.02005E+11,2020-05-25 0:59,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,54,2.02005E+11,2020-05-25 0:59,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,77,2.02005E+11,2020-05-25 0:59,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,29,2.02005E+11,2020-05-25 0:59,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,62,2.02005E+11,2020-05-25 0:59,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,39,2.02005E+11,2020-05-25 0:59,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,51,2.02005E+11,2020-05-25 1:00,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,36,2.02005E+11,2020-05-25 1:00,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,53,2.02005E+11,2020-05-25 1:00,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,62,2.02005E+11,2020-05-25 1:00,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,72,2.02005E+11,2020-05-25 1:00,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,71,2.02005E+11,2020-05-25 1:00,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,103,2.02005E+11,2020-05-25 1:00,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,60,2.02005E+11,2020-05-25 1:00,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,58,2.02005E+11,2020-05-25 1:00,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,76,2.02005E+11,2020-05-25 1:00,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,42,2.02005E+11,2020-05-25 1:00,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,47,2.02005E+11,2020-05-25 1:00,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,59,2.02005E+11,2020-05-25 1:00,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,65,2.02005E+11,2020-05-25 1:00,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,47,2.02005E+11,2020-05-25 1:01,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,00000000-1,2.02005E+11,2020-05-25 1:01,남성시장
서울시,32,1,SDOT001,2992,00Original,2992,94,2.02005E+11,2020-05-25 1:01,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,67,2.02005E+11,2020-05-25 1:01,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,65,2.02005E+11,2020-05-25 1:01,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,52,2.02005E+11,2020-05-25 1:01,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,54,2.02005E+11,2020-05-25 1:01,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,43,2.02005E+11,2020-05-25 1:01,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,88,2.02005E+11,2020-05-25 1:01,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,32,2.02005E+11,2020-05-25 1:01,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,52,2.02005E+11,2020-05-25 1:01,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,38,2.02005E+11,2020-05-25 1:01,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,54,2.02005E+11,2020-05-25 1:01,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,44,2.02005E+11,2020-05-25 1:01,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,63,2.02005E+11,2020-05-25 1:02,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,57,2.02005E+11,2020-05-25 1:02,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,74,2.02005E+11,2020-05-25 1:02,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,54,2.02005E+11,2020-05-25 1:02,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,85,2.02005E+11,2020-05-25 1:02,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,53,2.02005E+11,2020-05-25 1:02,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,58,2.02005E+11,2020-05-25 1:02,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,63,2.02005E+11,2020-05-25 1:02,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,32,2.02005E+11,2020-05-25 1:02,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,46,2.02005E+11,2020-05-25 1:02,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,65,2.02005E+11,2020-05-25 1:02,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,61,2.02005E+11,2020-05-25 1:02,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,37,2.02005E+11,2020-05-25 1:02,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,00000000-1,2.02005E+11,2020-05-25 1:02,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,43,2.02005E+11,2020-05-25 1:02,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,77,2.02005E+11,2020-05-25 1:03,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,228,2.02005E+11,2020-05-25 1:03,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,49,2.02005E+11,2020-05-25 1:03,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,95,2.02005E+11,2020-05-25 1:03,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,52,2.02005E+11,2020-05-25 1:03,창동신창시장
서울시,32,1,SDOT001,3024,00Original,3024,78,2.02005E+11,2020-05-25 1:03,#N/A
서울시,32,1,SDOT001,3025,00Original,3025,67,2.02005E+11,2020-05-25 1:03,#N/A
서울시,32,1,SDOT001,3026,00Original,3026,64,2.02005E+11,2020-05-25 1:03,#N/A
서울시,32,1,SDOT001,3027,00Original,3027,66,2.02005E+11,2020-05-25 1:03,#N/A
