기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자,시장
서울시,32,1,SDOT001,3016,00Original,3016,51,2.02006E+11,2020-06-29 0:27,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,175,2.02006E+11,2020-06-29 0:27,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,42,2.02006E+11,2020-06-29 0:27,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,98,2.02006E+11,2020-06-29 0:27,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,324,2.02006E+11,2020-06-29 0:27,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,72,2.02006E+11,2020-06-29 0:27,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,101,2.02006E+11,2020-06-29 0:27,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,67,2.02006E+11,2020-06-29 0:27,창동신창시장
서울시,32,1,SDOT001,3024,00Original,3024,56,2.02006E+11,2020-06-29 0:27,#N/A
서울시,32,1,SDOT001,3025,00Original,3025,110,2.02006E+11,2020-06-29 0:27,#N/A
서울시,32,1,SDOT001,3026,00Original,3026,90,2.02006E+11,2020-06-29 0:28,#N/A
서울시,32,1,SDOT001,3027,00Original,3027,85,2.02006E+11,2020-06-29 0:28,#N/A
서울시,32,1,SDOT001,3028,00Original,3028,88,2.02006E+11,2020-06-29 0:28,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,55,2.02006E+11,2020-06-29 0:28,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,99,2.02006E+11,2020-06-29 0:28,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,109,2.02006E+11,2020-06-29 0:28,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,42,2.02006E+11,2020-06-29 0:28,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,63,2.02006E+11,2020-06-29 0:28,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,433,2.02006E+11,2020-06-29 0:28,새마을시장
서울시,32,1,SDOT001,3035,00Original,3035,189,2.02006E+11,2020-06-29 0:28,#N/A
서울시,32,1,SDOT001,3036,00Original,3036,157,2.02006E+11,2020-06-29 0:28,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,40,2.02006E+11,2020-06-29 0:28,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,111,2.02006E+11,2020-06-29 0:28,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,75,2.02006E+11,2020-06-29 0:28,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,65,2.02006E+11,2020-06-29 0:28,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,83,2.02006E+11,2020-06-29 0:28,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,108,2.02006E+11,2020-06-29 0:39,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,99,2.02006E+11,2020-06-29 0:39,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,102,2.02006E+11,2020-06-29 0:39,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,68,2.02006E+11,2020-06-29 0:39,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,98,2.02006E+11,2020-06-29 0:39,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,58,2.02006E+11,2020-06-29 0:39,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,101,2.02006E+11,2020-06-29 0:39,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,46,2.02006E+11,2020-06-29 0:39,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,79,2.02006E+11,2020-06-29 0:39,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,37,2.02006E+11,2020-06-29 0:39,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,77,2.02006E+11,2020-06-29 0:39,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,67,2.02006E+11,2020-06-29 0:39,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,84,2.02006E+11,2020-06-29 0:39,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,112,2.02006E+11,2020-06-29 0:39,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,95,2.02006E+11,2020-06-29 0:39,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,95,2.02006E+11,2020-06-29 0:39,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,120,2.02006E+11,2020-06-29 0:40,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,66,2.02006E+11,2020-06-29 0:40,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,73,2.02006E+11,2020-06-29 0:40,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,114,2.02006E+11,2020-06-29 0:40,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,38,2.02006E+11,2020-06-29 0:40,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,57,2.02006E+11,2020-06-29 0:40,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,53,2.02006E+11,2020-06-29 0:40,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,94,2.02006E+11,2020-06-29 0:40,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,59,2.02006E+11,2020-06-29 0:40,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,173,2.02006E+11,2020-06-29 0:40,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,34,2.02006E+11,2020-06-29 0:40,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,89,2.02006E+11,2020-06-29 0:40,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,246,2.02006E+11,2020-06-29 0:40,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,59,2.02006E+11,2020-06-29 0:40,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,90,2.02006E+11,2020-06-29 0:40,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,67,2.02006E+11,2020-06-29 0:41,창동신창시장
서울시,32,1,SDOT001,3024,00Original,3024,73,2.02006E+11,2020-06-29 0:41,#N/A
서울시,32,1,SDOT001,3025,00Original,3025,111,2.02006E+11,2020-06-29 0:41,#N/A
서울시,32,1,SDOT001,3026,00Original,3026,80,2.02006E+11,2020-06-29 0:41,#N/A
서울시,32,1,SDOT001,3027,00Original,3027,76,2.02006E+11,2020-06-29 0:41,#N/A
서울시,32,1,SDOT001,3028,00Original,3028,80,2.02006E+11,2020-06-29 0:41,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,51,2.02006E+11,2020-06-29 0:41,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,113,2.02006E+11,2020-06-29 0:41,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,98,2.02006E+11,2020-06-29 0:41,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,46,2.02006E+11,2020-06-29 0:41,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,66,2.02006E+11,2020-06-29 0:41,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,435,2.02006E+11,2020-06-29 0:41,새마을시장
서울시,32,1,SDOT001,3035,00Original,3035,184,2.02006E+11,2020-06-29 0:41,#N/A
서울시,32,1,SDOT001,3036,00Original,3036,288,2.02006E+11,2020-06-29 0:41,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,43,2.02006E+11,2020-06-29 0:41,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,113,2.02006E+11,2020-06-29 0:42,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,93,2.02006E+11,2020-06-29 0:42,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,61,2.02006E+11,2020-06-29 0:42,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,88,2.02006E+11,2020-06-29 0:42,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,101,2.02006E+11,2020-06-29 0:52,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,89,2.02006E+11,2020-06-29 0:52,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,66,2.02006E+11,2020-06-29 0:52,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,71,2.02006E+11,2020-06-29 0:52,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,79,2.02006E+11,2020-06-29 0:52,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,49,2.02006E+11,2020-06-29 0:52,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,119,2.02006E+11,2020-06-29 0:52,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,43,2.02006E+11,2020-06-29 0:52,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,75,2.02006E+11,2020-06-29 0:52,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,36,2.02006E+11,2020-06-29 0:52,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,67,2.02006E+11,2020-06-29 0:52,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,74,2.02006E+11,2020-06-29 0:52,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,100,2.02006E+11,2020-06-29 0:53,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,76,2.02006E+11,2020-06-29 0:53,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,70,2.02006E+11,2020-06-29 0:53,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,69,2.02006E+11,2020-06-29 0:53,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,99,2.02006E+11,2020-06-29 0:53,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,64,2.02006E+11,2020-06-29 0:53,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,75,2.02006E+11,2020-06-29 0:53,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,93,2.02006E+11,2020-06-29 0:53,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,35,2.02006E+11,2020-06-29 0:53,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,50,2.02006E+11,2020-06-29 0:53,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,59,2.02006E+11,2020-06-29 0:53,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,58,2.02006E+11,2020-06-29 0:53,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,47,2.02006E+11,2020-06-29 0:53,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,160,2.02006E+11,2020-06-29 0:53,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,35,2.02006E+11,2020-06-29 0:53,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,91,2.02006E+11,2020-06-29 0:53,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,231,2.02006E+11,2020-06-29 0:54,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,53,2.02006E+11,2020-06-29 0:54,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,99,2.02006E+11,2020-06-29 0:54,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,56,2.02006E+11,2020-06-29 0:54,창동신창시장
서울시,32,1,SDOT001,3024,00Original,3024,53,2.02006E+11,2020-06-29 0:54,#N/A
서울시,32,1,SDOT001,3025,00Original,3025,102,2.02006E+11,2020-06-29 0:54,#N/A
서울시,32,1,SDOT001,3026,00Original,3026,53,2.02006E+11,2020-06-29 0:54,#N/A
서울시,32,1,SDOT001,3027,00Original,3027,74,2.02006E+11,2020-06-29 0:54,#N/A
서울시,32,1,SDOT001,3028,00Original,3028,78,2.02006E+11,2020-06-29 0:54,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,49,2.02006E+11,2020-06-29 0:54,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,86,2.02006E+11,2020-06-29 0:54,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,90,2.02006E+11,2020-06-29 0:54,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,58,2.02006E+11,2020-06-29 0:54,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,58,2.02006E+11,2020-06-29 0:54,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,419,2.02006E+11,2020-06-29 0:54,새마을시장
서울시,32,1,SDOT001,3035,00Original,3035,152,2.02006E+11,2020-06-29 0:54,#N/A
서울시,32,1,SDOT001,3036,00Original,3036,162,2.02006E+11,2020-06-29 0:55,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,30,2.02006E+11,2020-06-29 0:55,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,94,2.02006E+11,2020-06-29 0:55,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,68,2.02006E+11,2020-06-29 0:55,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,64,2.02006E+11,2020-06-29 0:55,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,72,2.02006E+11,2020-06-29 0:55,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,94,2.02006E+11,2020-06-29 1:01,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,84,2.02006E+11,2020-06-29 1:01,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,70,2.02006E+11,2020-06-29 1:01,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,63,2.02006E+11,2020-06-29 1:01,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,73,2.02006E+11,2020-06-29 1:01,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,48,2.02006E+11,2020-06-29 1:01,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,83,2.02006E+11,2020-06-29 1:01,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,47,2.02006E+11,2020-06-29 1:01,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,81,2.02006E+11,2020-06-29 1:01,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,22,2.02006E+11,2020-06-29 1:01,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,66,2.02006E+11,2020-06-29 1:01,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,49,2.02006E+11,2020-06-29 1:01,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,88,2.02006E+11,2020-06-29 1:02,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,61,2.02006E+11,2020-06-29 1:02,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,91,2.02006E+11,2020-06-29 1:02,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,66,2.02006E+11,2020-06-29 1:02,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,108,2.02006E+11,2020-06-29 1:02,암사종합시장
서울시,32,1,SDOT001,3009,00Original,3009,67,2.02006E+11,2020-06-29 1:02,암사종합시장
서울시,32,1,SDOT001,3010,00Original,3010,65,2.02006E+11,2020-06-29 1:02,암사종합시장
서울시,32,1,SDOT001,3011,00Original,3011,91,2.02006E+11,2020-06-29 1:02,중곡제일골목시장
서울시,32,1,SDOT001,3012,00Original,3012,30,2.02006E+11,2020-06-29 1:02,자양종합시장
서울시,32,1,SDOT001,3013,00Original,3013,50,2.02006E+11,2020-06-29 1:02,성대골목시장
서울시,32,1,SDOT001,3014,00Original,3014,69,2.02006E+11,2020-06-29 1:02,성대골목시장
서울시,32,1,SDOT001,3015,00Original,3015,57,2.02006E+11,2020-06-29 1:02,성대골목시장
서울시,32,1,SDOT001,3016,00Original,3016,49,2.02006E+11,2020-06-29 1:02,남성시장
서울시,32,1,SDOT001,3017,00Original,3017,163,2.02006E+11,2020-06-29 1:02,남성시장
서울시,32,1,SDOT001,3018,00Original,3018,43,2.02006E+11,2020-06-29 1:02,수유재래시장
서울시,32,1,SDOT001,3019,00Original,3019,91,2.02006E+11,2020-06-29 1:03,수유재래시장
서울시,32,1,SDOT001,3020,00Original,3020,243,2.02006E+11,2020-06-29 1:03,수유재래시장
서울시,32,1,SDOT001,3021,00Original,3021,44,2.02006E+11,2020-06-29 1:03,창동신창시장
서울시,32,1,SDOT001,3022,00Original,3022,71,2.02006E+11,2020-06-29 1:03,창동신창시장
서울시,32,1,SDOT001,3023,00Original,3023,55,2.02006E+11,2020-06-29 1:03,창동신창시장
서울시,32,1,SDOT001,3024,00Original,3024,55,2.02006E+11,2020-06-29 1:03,#N/A
서울시,32,1,SDOT001,3025,00Original,3025,95,2.02006E+11,2020-06-29 1:03,#N/A
서울시,32,1,SDOT001,3026,00Original,3026,46,2.02006E+11,2020-06-29 1:03,#N/A
서울시,32,1,SDOT001,3027,00Original,3027,77,2.02006E+11,2020-06-29 1:03,#N/A
서울시,32,1,SDOT001,3028,00Original,3028,76,2.02006E+11,2020-06-29 1:03,망원시장
서울시,32,1,SDOT001,3029,00Original,3029,37,2.02006E+11,2020-06-29 1:03,영진시장
서울시,32,1,SDOT001,3030,00Original,3030,85,2.02006E+11,2020-06-29 1:03,망원시장
서울시,32,1,SDOT001,3031,00Original,3031,78,2.02006E+11,2020-06-29 1:03,신원시장
서울시,32,1,SDOT001,3032,00Original,3032,53,2.02006E+11,2020-06-29 1:03,신원시장
서울시,32,1,SDOT001,3033,00Original,3033,51,2.02006E+11,2020-06-29 1:03,새마을시장
서울시,32,1,SDOT001,3034,00Original,3034,353,2.02006E+11,2020-06-29 1:04,새마을시장
서울시,32,1,SDOT001,3035,00Original,3035,175,2.02006E+11,2020-06-29 1:04,#N/A
서울시,32,1,SDOT001,3036,00Original,3036,132,2.02006E+11,2020-06-29 1:04,신영시장
서울시,32,1,SDOT001,3037,00Original,3037,27,2.02006E+11,2020-06-29 1:04,신영시장
서울시,32,1,SDOT001,3038,00Original,3038,97,2.02006E+11,2020-06-29 1:04,신영시장
서울시,32,1,SDOT001,3039,00Original,3039,92,2.02006E+11,2020-06-29 1:04,목3동시장
서울시,32,1,SDOT001,3040,00Original,3040,70,2.02006E+11,2020-06-29 1:04,창동골목시장
서울시,32,1,SDOT001,3041,00Original,3041,94,2.02006E+11,2020-06-29 1:04,창동골목시장
서울시,32,1,SDOT001,2992,00Original,2992,00000000-2,2.02006E+11,2020-06-29 1:14,구로시장
서울시,32,1,SDOT001,2993,00Original,2993,00000000-2,2.02006E+11,2020-06-29 1:14,구로시장
서울시,32,1,SDOT001,2994,00Original,2994,00000000-2,2.02006E+11,2020-06-29 1:14,구로시장
서울시,32,1,SDOT001,2995,00Original,2995,00000000-2,2.02006E+11,2020-06-29 1:14,고척근린시장
서울시,32,1,SDOT001,2996,00Original,2996,00000000-2,2.02006E+11,2020-06-29 1:14,고척근린시장
서울시,32,1,SDOT001,2997,00Original,2997,00000000-2,2.02006E+11,2020-06-29 1:14,화곡중앙골목시장
서울시,32,1,SDOT001,2998,00Original,2998,00000000-2,2.02006E+11,2020-06-29 1:14,화곡중앙골목시장
서울시,32,1,SDOT001,2999,00Original,2999,00000000-2,2.02006E+11,2020-06-29 1:15,도곡시장
서울시,32,1,SDOT001,3000,00Original,3000,00000000-2,2.02006E+11,2020-06-29 1:15,영동전통시장
서울시,32,1,SDOT001,3001,00Original,3001,00000000-2,2.02006E+11,2020-06-29 1:15,개포2동 중심상가
서울시,32,1,SDOT001,3002,00Original,3002,00000000-2,2.02006E+11,2020-06-29 1:15,개포2동 중심상가
서울시,32,1,SDOT001,3003,00Original,3003,00000000-2,2.02006E+11,2020-06-29 1:15,제일종합시장
서울시,32,1,SDOT001,3004,00Original,3004,00000000-2,2.02006E+11,2020-06-29 1:15,제일종합시장
서울시,32,1,SDOT001,3005,00Original,3005,00000000-2,2.02006E+11,2020-06-29 1:15,상계중앙시장
서울시,32,1,SDOT001,3006,00Original,3006,00000000-2,2.02006E+11,2020-06-29 1:15,공릉동 도깨비시장
서울시,32,1,SDOT001,3007,00Original,3007,00000000-2,2.02006E+11,2020-06-29 1:15,공릉동 도깨비시장
서울시,32,1,SDOT001,3008,00Original,3008,00000000-2,2.02006E+11,2020-06-29 1:15,암사종합시장
